"","state","year","district","RepVotes","RepStatus","DemVotes","DemStatus","rep_votes_major_percent","dem_votes_major_percent","district_id","WinnerParty","TotalVotesMajor","vote_margin","winner_party","RepVotesMajorPercent","DemVotesMajorPercent"
"13075","California",1960,"23",51548,"Challenger",148415,"Incumbent",25.78,74.22,"CA23","D",199963,0.484424619,"D",25.78,74.22
"13076","California",1960,"24",82497,"Incumbent",55613,"Challenger",59.73,40.27,"CA24","R",138110,0.194656433,"R",59.73,40.27
"13077","California",1960,"25",182545,"Challenger",158289,"Challenger",53.56,46.44,"CA25","R",340834,0.071166609,"R",53.56,46.44
"13078","California",1960,"26",54540,"Challenger",150318,"Incumbent",26.62,73.38,"CA26","D",204858,0.467533609,"D",26.62,73.38
"13079","California",1960,"27",61484,"Challenger",123645,"Incumbent",33.21,66.79,"CA27","D",185129,0.335771273,"D",33.21,66.79
"13080","California",1960,"28",241765,"Incumbent",155221,"Challenger",60.9,39.1,"CA28","R",396986,0.21800265,"R",60.9,39.1
"13081","California",1960,"29",57319,"Challenger",76139,"Challenger",42.95,57.05,"CA29","D",133458,0.141018148,"D",42.95,57.05
"13082","California",1960,"30",158679,"Incumbent",108882,"Challenger",59.31,40.69,"CA30","R",267561,0.186114568,"R",59.31,40.69
"13083","Colorado",1960,"1",81042,"Challenger",121610,"Incumbent",39.99,60.01,"CO01","D",202652,0.20018554,NA,NA,NA
"13084","Colorado",1960,"2",150964,"Challenger",111077,"Challenger",57.61,42.39,"CO02","R",262041,0.152216638,NA,NA,NA
"13085","Colorado",1960,"3",85825,"Incumbent",79069,"Challenger",52.05,47.95,"CO03","R",164894,0.040971776,NA,NA,NA
"13086","Colorado",1960,"4",26961,"Challenger",58731,"Incumbent",31.46,68.54,"CO04","D",85692,0.370746394,NA,NA,NA
"13087","Connecticut",1960,"1",137386,"Challenger",193330,"Incumbent",41.54,58.46,"CT01","D",330716,0.169160246,NA,NA,NA
"13088","Connecticut",1960,"AL",560803,"Challenger",657680,"Incumbent",46.02,53.98,"CT00","D",1218483,0.079506238,NA,NA,NA
"13089","Connecticut",1960,"2",93971,"Challenger",93515,"Challenger",50.12,49.88,"CT02","R",187486,0.002432182,NA,NA,NA
"13090","Connecticut",1960,"3",102271,"Challenger",124547,"Incumbent",45.09,54.91,"CT03","D",226818,0.0982109,NA,NA,NA
"13091","Connecticut",1960,"4",160654,"Challenger",150205,"Challenger",51.68,48.32,"CT04","R",310859,0.03361331,NA,NA,NA
"13092","Connecticut",1960,"5",71964,"Challenger",88310,"Incumbent",44.9,55.1,"CT05","D",160274,0.101987846,NA,NA,NA
"13093","Delaware",1960,"AL",96337,"Challenger",98227,"Incumbent",49.51,50.49,"DE00","D",194564,0.009714027,NA,NA,NA
"13094","Florida",1960,"1",159515,"Incumbent",113504,"Challenger",58.43,41.57,"FL01","R",273019,0.168526733,NA,NA,NA
"13095","Florida",1960,"2",20090,"Challenger",94570,"Incumbent",17.52,82.48,"FL02","D",114660,0.64957265,NA,NA,NA
"13096","Florida",1960,"3",0,NA,95062,"Incumbent",0,100,"FL03","D",95062,1,NA,NA,NA
"13097","Florida",1960,"4",81209,"Challenger",194023,"Incumbent",29.51,70.49,"FL04","D",275232,0.409886932,NA,NA,NA
"13098","Florida",1960,"5",0,NA,113938,"Incumbent",0,100,"FL05","D",113938,1,NA,NA,NA
"13099","Florida",1960,"6",84776,"Challenger",138226,"Incumbent",38.02,61.98,"FL06","D",223002,0.239683949,NA,NA,NA
"13100","Florida",1960,"7",40923,"Challenger",65144,"Incumbent",38.58,61.42,"FL07","D",106067,0.228355662,NA,NA,NA
"13101","Florida",1960,"8",0,NA,46794,"Incumbent",0,100,"FL08","D",46794,1,NA,NA,NA
"13102","Georgia",1960,"1",0,NA,53749,"Challenger",0,100,"GA01","D",53749,1,NA,NA,NA
"13103","Georgia",1960,"2",0,NA,43596,"Challenger",0,100,"GA02","D",43596,1,NA,NA,NA
"13104","Georgia",1960,"3",0,NA,55005,"Incumbent",0,100,"GA03","D",55005,1,NA,NA,NA
"13105","Georgia",1960,"4",0,NA,53394,"Incumbent",0,100,"GA04","D",53394,1,NA,NA,NA
"13106","Georgia",1960,"5",0,NA,80023,"Incumbent",0,100,"GA05","D",80023,1,NA,NA,NA
"13107","Georgia",1960,"6",0,NA,44237,"Incumbent",0,100,"GA06","D",44237,1,NA,NA,NA
"13108","Georgia",1960,"7",24285,"Challenger",69717,"Challenger",25.83,74.17,"GA07","D",94002,0.483308866,NA,NA,NA
"13109","Georgia",1960,"8",0,NA,50456,"Incumbent",0,100,"GA08","D",50456,1,NA,NA,NA
"13110","Georgia",1960,"9",0,NA,57549,"Incumbent",0,100,"GA09","D",57549,1,NA,NA,NA
"13111","Georgia",1960,"10",0,NA,41679,"Challenger",0,100,"GA10","D",41679,1,"D",0,100
"13112","Hawaii",1960,"AL",46812,"Challenger",135827,"Challenger",25.63,74.37,"HI00","D",182639,0.487382213,NA,NA,NA
"13113","Idaho",1960,"1",45166,"Challenger",68863,"Incumbent",39.61,60.39,"ID01","D",114029,0.207815556,NA,NA,NA
"13114","Idaho",1960,"2",86100,"Challenger",90161,"Challenger",48.85,51.15,"ID02","D",176261,0.023039697,NA,NA,NA
"13115","Illinois",1960,"1",21660,"Challenger",75938,"Incumbent",22.19,77.81,"IL01","D",97598,0.556138445,NA,NA,NA
"13116","Illinois",1960,"2",52028,"Challenger",103535,"Incumbent",33.44,66.56,"IL02","D",155563,0.331100583,NA,NA,NA
"13117","Illinois",1960,"3",79307,"Challenger",114523,"Incumbent",40.92,59.08,"IL03","D",193830,0.181684982,NA,NA,NA
"13118","Illinois",1960,"4",179480,"Incumbent",142772,"Challenger",55.7,44.3,"IL04","R",322252,0.113910852,NA,NA,NA
"13119","Illinois",1960,"5",49030,"Challenger",121240,"Incumbent",28.8,71.2,"IL05","D",170270,0.424091149,NA,NA,NA
"13120","Illinois",1960,"6",42361,"Challenger",107474,"Incumbent",28.27,71.73,"IL06","D",149835,0.434564688,NA,NA,NA
"13121","Illinois",1960,"7",23840,"Challenger",28494,"Challenger",45.55,54.45,"IL07","D",52334,0.088928803,NA,NA,NA
"13122","Illinois",1960,"8",39651,"Challenger",81092,"Challenger",32.84,67.16,"IL08","D",120743,0.343216584,NA,NA,NA
"13123","Illinois",1960,"9",53686,"Challenger",80681,"Incumbent",39.95,60.05,"IL09","D",134367,0.200904984,NA,NA,NA
"13124","Illinois",1960,"10",126671,"Incumbent",95214,"Challenger",57.09,42.91,"IL10","R",221885,0.141771638,"R",57.09,42.91
"13125","Illinois",1960,"11",86305,"Challenger",101224,"Incumbent",46.02,53.98,"IL11","D",187529,0.079555695,"D",46.02,53.98
"13126","Illinois",1960,"12",91978,"Challenger",94907,"Challenger",49.22,50.78,"IL12","D",186885,0.01567274,"D",49.22,50.78
"13127","Illinois",1960,"13",268647,"Incumbent",138348,"Challenger",66.01,33.99,"IL13","R",406995,0.320148896,"R",66.01,33.99
"13128","Illinois",1960,"14",167128,"Incumbent",94945,"Challenger",63.77,36.23,"IL14","R",262073,0.275430891,"R",63.77,36.23
"13129","Illinois",1960,"15",93986,"Incumbent",92301,"Challenger",50.45,49.55,"IL15","R",186287,0.009045183,"R",50.45,49.55
"13130","Illinois",1960,"16",115693,"Challenger",69944,"Challenger",62.32,37.68,"IL16","R",185637,0.246443328,"R",62.32,37.68
"13131","Illinois",1960,"17",107896,"Incumbent",68020,"Challenger",61.33,38.67,"IL17","R",175916,0.226676368,"R",61.33,38.67
"13132","Illinois",1960,"18",94388,"Incumbent",64885,"Challenger",59.26,40.74,"IL18","R",159273,0.185235413,"R",59.26,40.74
"13133","Illinois",1960,"19",82622,"Incumbent",80700,"Challenger",50.59,49.41,"IL19","R",163322,0.011768164,"R",50.59,49.41
"13134","Illinois",1960,"20",77286,"Challenger",61790,"Challenger",55.57,44.43,"IL20","R",139076,0.111421094,"R",55.57,44.43
"13135","Illinois",1960,"21",84471,"Challenger",102154,"Incumbent",45.26,54.74,"IL21","D",186625,0.094751507,"D",45.26,54.74
"13136","Illinois",1960,"22",98438,"Incumbent",61837,"Challenger",61.42,38.58,"IL22","R",160275,0.22836375,"R",61.42,38.58
"13137","Illinois",1960,"23",75809,"Challenger",80718,"Incumbent",48.43,51.57,"IL23","D",156527,0.031362001,"D",48.43,51.57
"13138","Illinois",1960,"24",55620,"Challenger",144560,"Incumbent",27.78,72.22,"IL24","D",200180,0.44430013,"D",27.78,72.22
"13139","Illinois",1960,"25",67067,"Challenger",92227,"Incumbent",42.1,57.9,"IL25","D",159294,0.157946941,"D",42.1,57.9
"13140","Indiana",1960,"1",73984,"Challenger",136443,"Incumbent",35.16,64.84,"IN01","D",210427,0.296820275,NA,NA,NA
"13141","Indiana",1960,"2",95920,"Incumbent",70464,"Challenger",57.65,42.35,"IN02","R",166384,0.15299548,NA,NA,NA
"13142","Indiana",1960,"3",104430,"Challenger",115070,"Incumbent",47.58,52.42,"IN03","D",219500,0.048473804,NA,NA,NA
"13143","Indiana",1960,"4",100419,"Incumbent",72251,"Challenger",58.16,41.84,"IN04","R",172670,0.163131986,NA,NA,NA
"13144","Indiana",1960,"5",107258,"Challenger",107357,"Incumbent",49.98,50.02,"IN05","D",214615,0.000461291,NA,NA,NA
"13145","Indiana",1960,"6",84662,"Challenger",78247,"Challenger",51.97,48.03,"IN06","R",162909,0.039377812,NA,NA,NA
"13146","Indiana",1960,"7",95998,"Incumbent",63646,"Challenger",60.13,39.87,"IN07","R",159644,0.202650898,NA,NA,NA
"13147","Indiana",1960,"8",94694,"Challenger",108058,"Incumbent",46.7,53.3,"IN08","D",202752,0.065913037,NA,NA,NA
"13148","Indiana",1960,"9",71402,"Challenger",69761,"Challenger",50.58,49.42,"IN09","R",141163,0.011624859,NA,NA,NA
"13149","Indiana",1960,"10",104885,"Challenger",78716,"Challenger",57.13,42.87,"IN10","R",183601,0.142531903,"R",57.13,42.87
"13150","Indiana",1960,"11",154676,"Challenger",133153,"Challenger",53.74,46.26,"IN11","R",287829,0.074777038,"R",53.74,46.26
"13151","Iowa",1960,"1",104737,"Incumbent",67287,"Challenger",60.89,39.11,"IA01","R",172024,0.217702181,NA,NA,NA
"13152","Iowa",1960,"2",108137,"Challenger",97608,"Challenger",52.56,47.44,"IA02","R",205745,0.051174998,NA,NA,NA
"13153","Iowa",1960,"3",99046,"Incumbent",76837,"Challenger",56.31,43.69,"IA03","R",175883,0.126271442,NA,NA,NA
"13154","Iowa",1960,"4",65016,"Challenger",49918,"Challenger",56.57,43.43,"IA04","R",114934,0.131362347,NA,NA,NA
"13155","Iowa",1960,"5",81474,"Challenger",91808,"Incumbent",47.02,52.98,"IA05","D",173282,0.059636892,NA,NA,NA
"13156","Iowa",1960,"6",60834,"Challenger",70353,"Incumbent",46.37,53.63,"IA06","D",131187,0.072560543,NA,NA,NA
"13157","Iowa",1960,"7",66037,"Incumbent",52214,"Challenger",55.84,44.16,"IA07","R",118251,0.116895417,NA,NA,NA
"13158","Iowa",1960,"8",77583,"Incumbent",57333,"Challenger",57.5,42.5,"IA08","R",134916,0.150093391,NA,NA,NA
"13159","Kansas",1960,"1",84816,"Incumbent",49598,"Challenger",63.1,36.9,"KS01","R",134414,0.262011398,NA,NA,NA
"13160","Kansas",1960,"2",95346,"Challenger",86905,"Challenger",52.32,47.68,"KS02","R",182251,0.046315247,NA,NA,NA
"13161","Kansas",1960,"3",49429,"Challenger",47127,"Challenger",51.19,48.81,"KS03","R",96556,0.023841087,NA,NA,NA
"13162","Kansas",1960,"4",119275,"Challenger",96706,"Challenger",55.22,44.78,"KS04","R",215981,0.104495303,NA,NA,NA
"13163","Kansas",1960,"5",60794,"Challenger",75687,"Incumbent",44.54,55.46,"KS05","D",136481,0.109121416,NA,NA,NA
"13164","Kansas",1960,"6",62335,"Challenger",42869,"Challenger",59.25,40.75,"KS06","R",105204,0.185030987,NA,NA,NA
"13165","Kentucky",1960,"1",0,NA,66248,"Challenger",0,100,"KY01","D",66248,1,NA,NA,NA
"13166","Kentucky",1960,"2",0,NA,55877,"Incumbent",0,100,"KY02","D",55877,1,NA,NA,NA
"13167","Kentucky",1960,"3",114263,"Challenger",115421,"Incumbent",49.75,50.25,"KY03","D",229684,0.005041709,NA,NA,NA
"13168","Kentucky",1960,"4",0,NA,48743,"Incumbent",0,100,"KY04","D",48743,1,NA,NA,NA
"13169","Kentucky",1960,"5",51125,"Challenger",63555,"Incumbent",44.58,55.42,"KY05","D",114680,0.108388559,NA,NA,NA
"13170","Kentucky",1960,"6",61795,"Challenger",74500,"Incumbent",45.34,54.66,"KY06","D",136295,0.093216919,NA,NA,NA
"13171","Kentucky",1960,"7",64687,"Challenger",82746,"Incumbent",43.88,56.12,"KY07","D",147433,0.122489538,NA,NA,NA
"13172","Kentucky",1960,"8",81903,"Challenger",32163,"Challenger",71.8,28.2,"KY08","R",114066,0.436063332,NA,NA,NA
"13173","Louisiana",1960,"1",15314,"Challenger",70465,"Incumbent",17.85,82.15,"LA01","D",85779,0.642942911,NA,NA,NA
"13174","Louisiana",1960,"2",22818,"Challenger",81034,"Incumbent",21.97,78.03,"LA02","D",103852,0.560566961,NA,NA,NA
"13175","Louisiana",1960,"3",10286,"Challenger",52428,"Incumbent",16.4,83.6,"LA03","D",62714,0.671971171,NA,NA,NA
"13176","Louisiana",1960,"4",16827,"Challenger",48286,"Incumbent",25.84,74.16,"LA04","D",65113,0.483144687,NA,NA,NA
"13177","Louisiana",1960,"5",0,NA,22181,"Incumbent",0,100,"LA05","D",22181,1,NA,NA,NA
"13178","Louisiana",1960,"6",13233,"Challenger",78640,"Incumbent",14.4,85.6,"LA06","D",91873,0.711928423,NA,NA,NA
"13179","Louisiana",1960,"7",0,NA,60007,"Incumbent",0,100,"LA07","D",60007,1,NA,NA,NA
"13180","Louisiana",1960,"8",0,NA,28492,"Incumbent",0,100,"LA08","D",28492,1,NA,NA,NA
"13181","Maine",1960,"1",85821,"Challenger",73826,"Challenger",53.76,46.24,"ME01","R",159647,0.075134516,NA,NA,NA
"13182","Maine",1960,"2",71271,"Challenger",62309,"Challenger",53.35,46.65,"ME02","R",133580,0.067090882,NA,NA,NA
"13183","Maine",1960,"3",73742,"Incumbent",41307,"Challenger",64.1,35.9,"ME03","R",115049,0.281923354,NA,NA,NA
"13184","Maryland",1960,"1",36508,"Challenger",42219,"Incumbent",46.37,53.63,"MD01","D",78727,0.072541822,NA,NA,NA
"13185","Maryland",1960,"2",89262,"Challenger",126452,"Incumbent",41.38,58.62,"MD02","D",215714,0.172404202,NA,NA,NA
"13186","Maryland",1960,"3",14026,"Challenger",57154,"Incumbent",19.7,80.3,"MD03","D",71180,0.605900534,NA,NA,NA
"13187","Maryland",1960,"4",25394,"Challenger",48145,"Incumbent",34.53,65.47,"MD04","D",73539,0.309373258,NA,NA,NA
"13188","Maryland",1960,"5",73433,"Challenger",120773,"Incumbent",37.81,62.19,"MD05","D",194206,0.243761779,NA,NA,NA
"13189","Maryland",1960,"6",115088,"Challenger",106098,"Challenger",52.03,47.97,"MD06","R",221186,0.040644525,NA,NA,NA
"13190","Maryland",1960,"7",44779,"Challenger",81474,"Incumbent",35.47,64.53,"MD07","D",126253,0.290646559,NA,NA,NA
"13191","Massachusetts",1960,"1",102921,"Incumbent",46863,"Challenger",68.71,31.29,"MA01","R",149784,0.374258933,NA,NA,NA
"13192","Massachusetts",1960,"2",0,NA,135815,"Incumbent",0,100,"MA02","D",135815,1,NA,NA,NA
"13193","Massachusetts",1960,"3",0,NA,145237,"Incumbent",0,100,"MA03","D",145237,1,NA,NA,NA
"13194","Massachusetts",1960,"4",67270,"Challenger",122364,"Incumbent",35.47,64.53,"MA04","D",189634,0.29052807,NA,NA,NA
"13195","Massachusetts",1960,"5",123161,"Challenger",102765,"Challenger",54.51,45.49,"MA05","R",225926,0.090277347,NA,NA,NA
"13196","Massachusetts",1960,"6",112835,"Incumbent",58312,"Challenger",65.93,34.07,"MA06","R",171147,0.318574091,NA,NA,NA
"13197","Massachusetts",1960,"7",0,NA,117237,"Incumbent",0,100,"MA07","D",117237,1,NA,NA,NA
"13198","Massachusetts",1960,"8",59550,"Challenger",114333,"Incumbent",34.25,65.75,"MA08","D",173883,0.315056676,NA,NA,NA
"13199","Massachusetts",1960,"9",110955,"Incumbent",88222,"Challenger",55.71,44.29,"MA09","R",199177,0.114134664,NA,NA,NA
"13200","Massachusetts",1960,"10",98257,"Incumbent",70510,"Challenger",58.22,41.78,"MA10","R",168767,0.164410104,"R",58.22,41.78
"13201","Massachusetts",1960,"11",0,NA,87866,"Incumbent",0,100,"MA11","D",87866,1,"D",0,100
"13202","Massachusetts",1960,"12",0,NA,86057,"Incumbent",0,100,"MA12","D",86057,1,"D",0,100
"13203","Massachusetts",1960,"13",89921,"Challenger",126936,"Incumbent",41.47,58.53,"MA13","D",216857,0.170688518,"D",41.47,58.53
"13204","Massachusetts",1960,"14",115209,"Incumbent",75815,"Challenger",60.31,39.69,"MA14","R",191024,0.206225396,"R",60.31,39.69
"13205","Michigan",1960,"1",13157,"Challenger",102948,"Incumbent",11.33,88.67,"MI01","D",116105,0.77336032,NA,NA,NA
"13206","Michigan",1960,"2",110124,"Incumbent",74276,"Challenger",59.72,40.28,"MI02","R",184400,0.194403471,NA,NA,NA
"13207","Michigan",1960,"3",100918,"Incumbent",65402,"Challenger",60.68,39.32,"MI03","R",166320,0.213540164,NA,NA,NA
"13208","Michigan",1960,"4",90831,"Incumbent",54655,"Challenger",62.43,37.57,"MI04","R",145486,0.248656228,NA,NA,NA
"13209","Michigan",1960,"5",131461,"Incumbent",65064,"Challenger",66.89,33.11,"MI05","R",196525,0.337855235,NA,NA,NA
"13210","Michigan",1960,"6",138355,"Incumbent",105864,"Challenger",56.65,43.35,"MI06","R",244219,0.133040427,NA,NA,NA
"13211","Michigan",1960,"7",124750,"Challenger",142795,"Incumbent",46.63,53.37,"MI07","D",267545,0.067446598,NA,NA,NA
"13212","Michigan",1960,"8",94405,"Challenger",57126,"Challenger",62.3,37.7,"MI08","R",151531,0.246015667,NA,NA,NA
"13213","Michigan",1960,"9",77541,"Incumbent",52375,"Challenger",59.69,40.31,"MI09","R",129916,0.193709782,NA,NA,NA
"13214","Michigan",1960,"10",75846,"Incumbent",46140,"Challenger",62.18,37.82,"MI10","R",121986,0.243519748,"R",62.18,37.82
"13215","Michigan",1960,"11",54300,"Incumbent",44650,"Challenger",54.88,45.12,"MI11","R",98950,0.097524002,"R",54.88,45.12
"13216","Michigan",1960,"12",48422,"Incumbent",31137,"Challenger",60.86,39.14,"MI12","R",79559,0.217260147,"R",60.86,39.14
"13217","Michigan",1960,"13",30369,"Challenger",76812,"Incumbent",28.33,71.67,"MI13","D",107181,0.43331374,"D",28.33,71.67
"13218","Michigan",1960,"14",78548,"Challenger",132602,"Incumbent",37.2,62.8,"MI14","D",211150,0.255998106,"D",37.2,62.8
"13219","Michigan",1960,"15",28532,"Challenger",111671,"Incumbent",20.35,79.65,"MI15","D",140203,0.592990164,"D",20.35,79.65
"13220","Michigan",1960,"16",108332,"Challenger",211733,"Incumbent",33.85,66.15,"MI16","D",320065,0.323062503,"D",33.85,66.15
"13221","Michigan",1960,"17",98721,"Challenger",134660,"Incumbent",42.3,57.7,"MI17","D",233381,0.153992827,"D",42.3,57.7
"13222","Michigan",1960,"18",163233,"Incumbent",128678,"Challenger",55.92,44.08,"MI18","R",291911,0.118375121,"R",55.92,44.08
"13223","Minnesota",1960,"1",100381,"Incumbent",0,NA,100,0,"MN01","R",100381,0.348263118,NA,NA,NA
"13224","Minnesota",1960,"2",96471,"Incumbent",0,NA,100,0,"MN02","R",96471,0.251184294,NA,NA,NA
"13225","Minnesota",1960,"3",154847,"Challenger",0,NA,100,0,"MN03","R",154847,0.096475876,NA,NA,NA
"13226","Minnesota",1960,"4",69635,"Challenger",0,NA,100,0,"MN04","R",69635,0.561542328,NA,NA,NA
"13227","Minnesota",1960,"5",86223,"Incumbent",0,NA,100,0,"MN05","R",86223,0.357746773,NA,NA,NA
"13228","Minnesota",1960,"6",59305,"Challenger",0,NA,100,0,"MN06","R",59305,0.472590844,NA,NA,NA
"13229","Minnesota",1960,"7",73487,"Incumbent",0,NA,100,0,"MN07","R",73487,0.093594785,NA,NA,NA
"13230","Minnesota",1960,"8",47099,"Challenger",0,NA,100,0,"MN08","R",47099,1.27508015,NA,NA,NA
"13231","Minnesota",1960,"9",62322,"Incumbent",0,NA,100,0,"MN09","R",62322,0.083565996,NA,NA,NA
"13232","Mississippi",1960,"1",3018,"Challenger",44381,"Incumbent",6.37,93.63,"MS01","D",47399,0.872655541,NA,NA,NA
"13233","Mississippi",1960,"2",0,NA,23942,"Incumbent",0,100,"MS02","D",23942,1,NA,NA,NA
"13234","Mississippi",1960,"3",2018,"Challenger",25592,"Incumbent",7.31,92.69,"MS03","D",27610,0.853821079,NA,NA,NA
"13235","Mississippi",1960,"4",0,NA,58974,"Incumbent",0,100,"MS04","D",58974,1,NA,NA,NA
"13236","Mississippi",1960,"5",0,NA,40480,"Incumbent",0,100,"MS05","D",40480,1,NA,NA,NA
"13237","Mississippi",1960,"6",0,NA,59372,"Incumbent",0,100,"MS06","D",59372,1,NA,NA,NA
"13238","Missouri",1960,"1",66640,"Challenger",161394,"Incumbent",29.22,70.78,"MO01","D",228034,0.415525755,NA,NA,NA
"13239","Missouri",1960,"2",150327,"Incumbent",114803,"Challenger",56.7,43.3,"MO02","R",265130,0.133987101,NA,NA,NA
"13240","Missouri",1960,"3",31902,"Challenger",87637,"Incumbent",26.69,73.31,"MO03","D",119539,0.466249509,NA,NA,NA
"13241","Missouri",1960,"4",95070,"Challenger",111557,"Challenger",46.01,53.99,"MO04","D",206627,0.079791121,NA,NA,NA
"13242","Missouri",1960,"5",47810,"Challenger",74834,"Incumbent",38.98,61.02,"MO05","D",122644,0.220345064,NA,NA,NA
"13243","Missouri",1960,"6",77638,"Challenger",93285,"Incumbent",45.42,54.58,"MO06","D",170923,0.091544146,NA,NA,NA
"13244","Missouri",1960,"7",107208,"Challenger",88162,"Challenger",54.87,45.13,"MO07","R",195370,0.09748682,NA,NA,NA
"13245","Missouri",1960,"8",57234,"Challenger",79020,"Challenger",42.01,57.99,"MO08","D",136254,0.159892554,NA,NA,NA
"13246","Missouri",1960,"9",72098,"Challenger",107384,"Incumbent",40.17,59.83,"MO09","D",179482,0.196599102,NA,NA,NA
"13247","Missouri",1960,"10",0,NA,69997,"Incumbent",0,100,"MO10","D",69997,1,"D",0,100
"13248","Missouri",1960,"11",74505,"Challenger",74866,"Incumbent",49.88,50.12,"MO11","D",149371,0.002416801,"D",49.88,50.12
"13249","Montana",1960,"1",55347,"Challenger",63081,"Challenger",46.73,53.27,"MT01","D",118428,0.065305502,NA,NA,NA
"13250","Montana",1960,"2",78277,"Challenger",75507,"Challenger",50.9,49.1,"MT02","R",153784,0.018012277,NA,NA,NA
"13251","Nebraska",1960,"1",89016,"Incumbent",70626,"Challenger",55.76,44.24,"NE01","R",159642,0.115195249,NA,NA,NA
"13252","Nebraska",1960,"2",101347,"Incumbent",50768,"Challenger",66.63,33.37,"NE02","R",152115,0.332505013,NA,NA,NA
"13253","Nebraska",1960,"3",67129,"Challenger",63838,"Challenger",51.26,48.74,"NE03","R",130967,0.025128467,NA,NA,NA
"13254","Nebraska",1960,"4",69754,"Challenger",66699,"Challenger",51.12,48.88,"NE04","R",136453,0.022388661,NA,NA,NA
"13255","Nevada",1960,"AL",43986,"Challenger",59616,"Incumbent",42.46,57.54,"NV00","D",103602,0.150865813,NA,NA,NA
"13256","New Hampshire",1960,"1",88118,"Incumbent",67717,"Challenger",56.55,43.45,"NH01","R",155835,0.130914108,NA,NA,NA
"13257","New Hampshire",1960,"2",77701,"Incumbent",51145,"Challenger",60.31,39.69,"NH02","R",128846,0.206106515,NA,NA,NA
"13258","New Jersey",1960,"1",153817,"Incumbent",112802,"Challenger",57.69,42.31,"NJ01","R",266619,0.153833748,NA,NA,NA
"13259","New Jersey",1960,"2",77894,"Incumbent",59520,"Challenger",56.69,43.31,"NJ02","R",137414,0.133712722,NA,NA,NA
"13260","New Jersey",1960,"3",139590,"Incumbent",123280,"Challenger",53.1,46.9,"NJ03","R",262870,0.062045878,NA,NA,NA
